label,message,threat_type,intent,source_type,difficulty,template_group,category,anchor_text,url
ham,Good news — your scholarship disbursement of Rs 1500 has been processed and will reflect in your account within 3 working days. Official receipt attached.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_23,legit_system_alerts,,
ham,Good news — your scholarship disbursement of Rs 500 has been processed and will reflect in your account within 3 working days. Official receipt attached.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_23,legit_system_alerts,,
ham,This is a mandatory regulatory notification regarding your registered holdings. No action is required from you at this time. Automated correspondence — please do not respond.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_24,legit_system_alerts,,
ham,"We will never ask for your password, OTP, or card PIN by email or phone. Please ignore any request that does so, however official it appears.",NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_25,legit_system_alerts,,
ham,Bank correspondence is sent only through the official mobile application and SMS. Unlinked emails claiming to be from your bank are fraudulent.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_26,legit_system_alerts,,
ham,Reminder: your statement cycle closed on the 25th. The statement is available in your secure inbox; no link is included in this email on purpose.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_27,legit_system_alerts,,
ham,Security tip from the information security team: always type known portal addresses yourself instead of following links in messages.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_28,legit_system_alerts,,
ham,"Security notice: a new sign-in was detected on an unrecognized device from a new location. If this was you, you can ignore this message. If not, review recent activity in Security settings.",NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_29,legit_system_alerts,,
ham,"We detected a sign-in from a new device using your email. If this was you, no action is needed. If not, secure your account immediately. This is an automated notification.",NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_30,legit_system_alerts,,
ham,"New login to your account from an unknown device. If this was you, you can continue this session. If not, lock the account from Security settings. No external link is required.",NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_31,legit_system_alerts,,
ham,"Your account was accessed from a device you have not used before. If this does not match your activity, review the session list and end any sessions you do not recognise.",NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_32,legit_system_alerts,,
ham,"Security notice: a new sign-in was detected on an unrecognized device. If this was you, no further action is required. If not, review your recent activity in Security settings.",NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_33,legit_system_alerts,,
ham,"Security notice: a sign-in was detected from a new location using an unrecognized device. Rest assured, your existing sessions remain active until you end them.",NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_34,legit_system_alerts,,
ham,"We logged a new sign-in attempt from a device that does not match your usual devices. If the device is yours, continue. Otherwise end the session from Account settings.",NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_35,legit_system_alerts,,
ham,A login alert was raised for your account from a location you do not usually use. If you recognise this activity you can ignore it; otherwise lock the account and change your password.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_36,legit_system_alerts,,
ham,Legitimate bank messages never ask you to follow a link to enter credentials. Verify the sender domain before acting on any banking email.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_37,legit_system_alerts,,
ham,"Our bank communicates only through the official mobile application, SMS, and our verified domain addresses. If an email claims to be us and asks for your PIN, it is fraudulent — report it to the bank without replying to the message.",NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_38,legit_system_alerts,,
ham,"If you receive an email that asks for your one-time password, card number, or PIN, do not respond. The bank will never request these details by email under any circumstance.",NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_39,legit_system_alerts,,
ham,"A request to change your registered mobile number was received. If this was not you, contact support immediately. If it was you, no further action is needed.",NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_40,legit_system_alerts,,
ham,Your PAN and Aadhaar verification status is confirmed for the current financial year. No further documentation is required unless separately notified in the portal.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_41,legit_system_alerts,,
ham,"To claim your travel reimbursement, submit the expense form at the finance desk with original receipts by the 10th of next month.",NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_42,legit_system_alerts,,
ham,Claims for medical reimbursement are processed on the 1st and 15th. Submit your prescriptions and bills to the HR desk with the approval email.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_43,legit_system_alerts,,
ham,Your reimbursement claim for last month was approved. The amount will be credited with the next payroll cycle. No further action is required.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_44,legit_system_alerts,,
ham,The finance team reminds you: any claim you submit must include the approval email from your reporting manager before it can be processed.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_45,legit_system_alerts,,
ham,"Your weekly digest is ready — top stories in AI research, curated by our editorial team. Read the full digest in your member portal: https://digest.org/weekly",NONE,BENIGN,SYNTHETIC,MEDIUM,ph_mkt_0,legit_marketing,read online,https://digest.in
ham,We updated our privacy policy. An overview of the changes is on our official site: https://privacy.info/summary. No action is required unless you disagree.,NONE,BENIGN,SYNTHETIC,MEDIUM,ph_mkt_1,legit_marketing,read online,https://digest.info
ham,Thanks for subscribing to the campus newsletter. The first issue is out — open it here: https://newsletter.in/issue-1,NONE,BENIGN,SYNTHETIC,MEDIUM,ph_mkt_2,legit_marketing,read online,https://digest.net
ham,Your favourite store's winter collection is live. Preview the lookbook: https://lookbook.net/winter. Unsubscribe anytime from your preferences page.,NONE,BENIGN,SYNTHETIC,MEDIUM,ph_mkt_3,legit_marketing,read online,https://digest.in
ham,The design team shipped version 3.2 of the app. Release notes: https://releases.net/v3-2. Update for the latest fixes.,NONE,BENIGN,SYNTHETIC,MEDIUM,ph_mkt_4,legit_marketing,read online,https://digest.net
ham,Webinar invite — 'Building Threat Detection on a Budget'. Register through the event page: https://events.com/register,NONE,BENIGN,SYNTHETIC,MEDIUM,ph_mkt_5,legit_marketing,read online,https://digest.com
ham,Your community forum digest for this week — new discussions in the security channel. Read online: https://forum.org/digest,NONE,BENIGN,SYNTHETIC,MEDIUM,ph_mkt_6,legit_marketing,read online,https://digest.com
ham,Company-wide survey on hybrid work is open. Complete it at https://survey.org/hybrid — takes 3 minutes. Participation is voluntary.,NONE,BENIGN,SYNTHETIC,MEDIUM,ph_mkt_7,legit_marketing,read online,https://digest.info
ham,New arrivals are here — preview the autumn collection and the accessory lookbook: https://lookbook.com/autumn,NONE,BENIGN,SYNTHETIC,MEDIUM,ph_mkt_8,legit_marketing,read online,https://digest.in
ham,"Flash sale starting Friday for members. Browse the sale preview now: https://shop.info/sale, or set your preferences to stay updated.",NONE,BENIGN,SYNTHETIC,MEDIUM,ph_mkt_9,legit_marketing,read online,https://digest.info
ham,Your style quiz results are ready. Open the personalised lookbook at https://lookbook.info/me and update your preferences anytime.,NONE,BENIGN,SYNTHETIC,MEDIUM,ph_mkt_10,legit_marketing,read online,https://digest.co
ham,You won the internal company performance award for Q3. The certificate has been shared with your manager and will be distributed at the town hall.,NONE,BENIGN,SYNTHETIC,HARD,ph_award_0,legit_announcements,,
ham,Congratulations — the internal hackathon results are out. Team 'Nullified' won the finals; participation certificates are on the intranet.,NONE,BENIGN,SYNTHETIC,HARD,ph_award_1,legit_announcements,,
ham,Employee of the Month for October has been announced. The internal award is presented at the monthly all-hands meeting.,NONE,BENIGN,SYNTHETIC,HARD,ph_award_2,legit_announcements,,
ham,"In the internal staff lottery held during the annual meeting, your employee ID was drawn. No payment or action is required to collect the kit at the reception desk.",NONE,BENIGN,SYNTHETIC,HARD,ph_award_3,legit_announcements,,
ham,You have been selected for the shortlist of the internal mentoring program. No action is required — the onboarding session details will follow by next week.,NONE,BENIGN,SYNTHETIC,HARD,ph_award_4,legit_announcements,,
ham,The Q3 innovation awards were announced internally. Congratulations to all nominated teams; certificates will be handed out at the quarterly town hall.,NONE,BENIGN,SYNTHETIC,HARD,ph_award_5,legit_announcements,,
spam,Final contract for approval is attached. Open the document and enable macros to display the digital countersignature before our meeting.,MALWARE,MALICIOUS,SYNTHETIC,HARD,px_macro_0,macro_malware,,
spam,"The signed PO is in the attachment. Please enable content to let the embedded signature render, then return the confirmation form.",MALWARE,MALICIOUS,SYNTHETIC,HARD,px_macro_1,macro_malware,,
spam,"Updated payslip attached — enable editing and press Ctrl+Shift+Enter to refresh the secure calculations, then save a copy for records.",MALWARE,MALICIOUS,SYNTHETIC,HARD,px_macro_2,macro_malware,,
spam,The archive contains the full project backup. Extract it and run the included launcher to view the interactive project report.,MALWARE,MALICIOUS,SYNTHETIC,HARD,px_macro_3,macro_malware,,
spam,Invoice document attached in the password-protected archive. The password is your employee ID. Open and enable macro content to print.,MALWARE,MALICIOUS,SYNTHETIC,HARD,px_macro_4,macro_malware,,
spam,"Your bonus letter is attached as a smart document. Open it, allow the embedded object to load, and confirm receipt.",MALWARE,MALICIOUS,SYNTHETIC,HARD,px_macro_5,macro_malware,,
spam,Final terms document is attached. To view the countersigned copy you must enable the digital signature macro — click enable content when prompted.,MALWARE,MALICIOUS,SYNTHETIC,HARD,px_macro_6,macro_malware,,
spam,"The stamped agreement is in the attachment. Enable editing first, then press Enable Content so the embedded signature renders correctly.",MALWARE,MALICIOUS,SYNTHETIC,HARD,px_macro_7,macro_malware,,
spam,The updated benefits booklet needs macro security disabled in Word to display the interactive rate tables. Open and follow the instructions in the document.,MALWARE,MALICIOUS,SYNTHETIC,HARD,px_macro_8,macro_malware,,
spam,Please review the attached offer letter. The document contains an embedded signature that requires you to click Enable Content to load it.,MALWARE,MALICIOUS,SYNTHETIC,HARD,px_macro_9,macro_malware,,
spam,The encrypted project brief is attached. Run the packaged viewer from the attachment to open the interactive dashboard.,MALWARE,MALICIOUS,SYNTHETIC,HARD,px_macro_10,macro_malware,,
spam,"Copy of the executed NDA is attached. Allow the ActiveX object inside to render, then sign the digital acknowledgement form.",MALWARE,MALICIOUS,SYNTHETIC,HARD,px_macro_11,macro_malware,,
spam,Your tax computation sheet is attached. The workbook uses an embedded macro to pull live exchange rates — enable content before April tracking.,MALWARE,MALICIOUS,SYNTHETIC,HARD,px_macro_12,macro_malware,,
spam,Vikas shared the file 'Salary-Review.xlsx' with you on our portal. Click to review: https://verify-now.net/share/dl,PHISHING,MALICIOUS,SYNTHETIC,HARD,px_docshare_0,doc_sharing_phish,click to review,https://account-update.com/share
spam,You have been granted access to the budget folder. Sign in with your work account to view it: https://account-update.co/docs/a1,PHISHING,MALICIOUS,SYNTHETIC,HARD,px_docshare_1,doc_sharing_phish,click to review,https://payments-portal.co/share
spam,A colleague mentioned you in Q3-Metrics.docx. Review the comments: https://identity-confirm.info/doc/c9,PHISHING,MALICIOUS,SYNTHETIC,HARD,px_docshare_2,doc_sharing_phish,click to review,https://account-update.net/share
spam,The 'NDA-Draft' file was shared with you. Access it before it expires: https://verify-now.co/s/exp?q=7,PHISHING,MALICIOUS,SYNTHETIC,HARD,px_docshare_3,doc_sharing_phish,click to review,https://verify-now.com/share
spam,Shared file 'Vendor-Master-new.xlsx' requires your sign-in to open. Complete authentication to preview: https://kyc-review.info/u/preview,PHISHING,MALICIOUS,SYNTHETIC,HARD,px_docshare_4,doc_sharing_phish,click to review,https://verify-now.co/share
spam,"Your share link for 'Audit-Reports-Q2' is ready. To open, verify your identity: https://verify-now.in/v/identity",PHISHING,MALICIOUS,SYNTHETIC,HARD,px_docshare_5,doc_sharing_phish,click to review,https://claim-refund.com/share
spam,A colleague shared the folder 'Q3 Metrics' with you. Review and approve the sharing certificate embedded in the shared note to restore full access: https://secure-verify.org/cert,PHISHING,MALICIOUS,SYNTHETIC,HARD,px_docshare_6,doc_sharing_phish,click to review,https://claim-refund.info/share
spam,The 'Vendor-Master' document was shared from a secure external workspace. Authentication is required before the contents can be decrypted: https://verify-now.info/secure/open,PHISHING,MALICIOUS,SYNTHETIC,HARD,px_docshare_7,doc_sharing_phish,click to review,https://identity-confirm.org/share
spam,You have a new document request from the compliance team. Open the shared envelope with your organisation sign-in to continue: https://login-check.com/envelope,PHISHING,MALICIOUS,SYNTHETIC,HARD,px_docshare_8,doc_sharing_phish,click to review,https://account-update.info/share
spam,A colleague shared a folder with you. Review and approve the sharing certificate embedded in the shared note to restore full access to the folder.,PHISHING,MALICIOUS,SYNTHETIC,HARD,px_docshare_9,doc_sharing_phish,click to review,https://kyc-review.co/share
spam,The shared document 'Handover-Notes' requires your confirmation before it can be opened. Approve the access request now.,PHISHING,MALICIOUS,SYNTHETIC,HARD,px_docshare_10,doc_sharing_phish,click to review,https://kyc-review.com/share
ham,Rohit shared the folder 'Team Photos' with you on the company drive. Access it from your apps — no password is needed.,NONE,BENIGN,SYNTHETIC,HARD,ph_docshare_0,doc_sharing_legit,,
ham,The design team shared 'Brand Assets v3' with you in the shared workspace. You can open it directly from the workspace home screen.,NONE,BENIGN,SYNTHETIC,HARD,ph_docshare_1,doc_sharing_legit,,
ham,Your documents were moved to the new shared drive. The migration is complete and everything is accessible from your existing folder view.,NONE,BENIGN,SYNTHETIC,HARD,ph_docshare_2,doc_sharing_legit,,
ham,A read-only copy of the meeting notes was shared with the mailing list. Open it from the shared drive link in your calendar invite.,NONE,BENIGN,SYNTHETIC,HARD,ph_docshare_3,doc_sharing_legit,,
spam,FREE call minutes for you today — dial now and claim your reward.,FRAUD,MALICIOUS,ADVERSARIAL,ADVERSARIAL,at_pair_0,adversarial_tokens,,
ham,FREE admission for university students — bring your student ID to the gate.,NONE,BENIGN,ADVERSARIAL,ADVERSARIAL,at_pair_1,adversarial_tokens,,
spam,Claim your prize money now by entering your card details below.,FRAUD,MALICIOUS,ADVERSARIAL,ADVERSARIAL,at_pair_2,adversarial_tokens,,
