label,message
spam,Special deal for you. Your account may be suspended unless you respond now. Do not miss this opportunity.
ham,Paper Acceptance: Congratulations! Your research paper submission has been accepted for presentation at the IEEE student conference. Registration instructions are below.
spam,Free gift waiting. Your account may be suspended unless you respond now. Offer ends very soon.
ham,Meeting reminder. Dinner is planned for Saturday evening at home. Let me know if anything changes.
spam,"Claim your prize now. Click the link to claim your reward before it expires. No reply is needed, act now. ."
ham,Department Notice: Exam Schedule Urgent Update: The venue for the Operating Systems midterm exam has been moved from Hall A to Room 304. Please inform your classmates.
spam,Congratulations you won. Your account may be suspended unless you respond now. Do not miss this opportunity.
ham,Department Notice: Account Security Update: We updated our privacy and security policy. No payment or action is required from your side. You can review the changes on our official settings dashboard.
spam,"Claim your prize now. This offer expires soon, so take action now. Do not miss this opportunity. ."
ham,Project update. I completed the task and shared the latest version for review. Let me know if anything changes.
spam,Action required immediately. Please confirm your details to receive your prize. Last chance.
spam,Final notice payment needed. You have been selected for a special bonus offer. Limited availability.
ham,Department Notice: Campus Wi-Fi Security Notice: Please reinstall the eduroam security certificate before the semester starts to maintain secure wireless network access.
ham,Project update. Dinner is planned for Saturday evening at home. Please reply when convenient.
ham,Homework question. Here are the notes for this week and the next steps. Let me know if anything changes.
spam,Claim your prize now. Your account may be suspended unless you respond now. Offer ends very soon.
ham,Appointment follow-up. We need to finalize the timeline before Friday. Please reply when convenient.
spam,Congratulations you won. We detected unusual activity and need verification immediately. Offer ends very soon.
ham,Lunch plan. We need to finalize the timeline before Friday. Let me know if anything changes.
spam,Verify your account today. Click the link to claim your reward before it expires. Limited availability.
spam,Verify your account today. Click the link to claim your reward before it expires. Limited availability.
ham,Class notes. Please confirm your availability for the appointment. I appreciate your time.
ham,Urgent Academic Reminder: Tomorrow is the final deadline for course registration add/drop. Please verify your selected elective courses with your faculty advisor immediately. Thank you for your cooperation.
spam,Limited time offer. You have been selected for a special bonus offer. Limited availability.
spam,Verify your account today. You have been selected for a special bonus offer. Offer ends very soon.
ham,Team discussion. Here are the notes for this week and the next steps. Looking forward to your response.
ham,Refund Confirmation: Your refund payment of $45.00 for the cancelled seminar ticket has been credited back to your original payment method. Please allow 3-5 business days. Thank you for your cooperation.
